"date_id","river","year","month","day","value"
"2015_09_17","tisza",2015,9,17,90
"2015_09_18","tisza",2015,9,18,88
"2015_09_19","tisza",2015,9,19,85
"2015_09_20","tisza",2015,9,20,89
"2015_09_21","tisza",2015,9,21,86
"2015_09_22","tisza",2015,9,22,77
"2015_09_23","tisza",2015,9,23,76
"2015_09_24","tisza",2015,9,24,78
"2015_09_25","tisza",2015,9,25,81
"2015_09_26","tisza",2015,9,26,79
"2015_09_27","tisza",2015,9,27,81
"2015_09_28","tisza",2015,9,28,80
"2015_09_29","tisza",2015,9,29,68
"2015_09_30","tisza",2015,9,30,72
"2015_10_01","tisza",2015,10,1,70
"2015_10_02","tisza",2015,10,2,72
"2015_10_03","tisza",2015,10,3,74
"2015_10_04","tisza",2015,10,4,79
"2015_10_05","tisza",2015,10,5,81
"2015_10_06","tisza",2015,10,6,70
"2015_10_07","tisza",2015,10,7,68
"2015_10_08","tisza",2015,10,8,69
"2015_10_09","tisza",2015,10,9,67
"2015_10_10","tisza",2015,10,10,65
"2015_10_11","tisza",2015,10,11,63
"2015_10_12","tisza",2015,10,12,64
"2015_10_13","tisza",2015,10,13,70
"2015_10_14","tisza",2015,10,14,69
"2015_10_15","tisza",2015,10,15,69
"2015_10_16","tisza",2015,10,16,78
"2015_10_17","tisza",2015,10,17,81
"2015_10_18","tisza",2015,10,18,78
"2015_10_19","tisza",2015,10,19,82
"2015_10_20","tisza",2015,10,20,83
"2015_10_21","tisza",2015,10,21,81
"2015_10_22","tisza",2015,10,22,83
"2015_10_23","tisza",2015,10,23,85
"2015_10_24","tisza",2015,10,24,97
